movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt5635026,Peter Pan & Wendy,2023,PG,106 min,"Action, Adventure, Comedy",,Live-action adaptation of J.M. Barrie's classic tale of a boy who wouldn't grow up and recruits three young siblings in London to join him on a magical adventure to the enchanted Neverland island.,David Lowery,/name/nm1108007/,"Alexander Molony, 
Ever Anderson, 
Joshua Pickering, 
Jacobi Jupe","/name/nm9898029/,/name/nm8349839/,/name/nm11018369/,/name/nm12408604/",,
tt3915174,Puss in Boots: The Last Wish,2022,PG,102 min,"Animation, Adventure, Comedy",7.9,"When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish.","Joel Crawford, 
Januel Mercado",/name/nm3150455/,"Antonio Banderas, 
Salma Hayek, 
Harvey Guillén, 
Florence Pugh","/name/nm2591093/,/name/nm0000104/,/name/nm0000161/,/name/nm2957490/,/name/nm6073955/",93203.0,168464485.0
tt12823454,Your Place or Mine,2023,PG-13,109 min,"Comedy, Romance",5.6,Two long-distance best friends change each other's lives when she decides to pursue a lifelong dream and he volunteers to keep an eye on her teenage son.,Aline Brosh McKenna,/name/nm0112459/,"Reese Witherspoon, 
Ashton Kutcher, 
Zoe Chao, 
Jesse Williams","/name/nm0000702/,/name/nm0005110/,/name/nm3856316/,/name/nm0930898/",26216.0,
tt5971474,The Little Mermaid,2023,PG,,"Adventure, Family, Fantasy",,"A young mermaid makes a deal with a sea witch, to trade her beautiful voice for human legs so she can discover the world above water and impress a prince.",Rob Marshall,/name/nm0551128/,"Halle Bailey, 
Jonah Hauer-King, 
Melissa McCarthy, 
Javier Bardem","/name/nm1782991/,/name/nm5999355/,/name/nm0565250/,/name/nm0000849/",,
tt15333984,Somebody I Used to Know,2023,R,106 min,"Comedy, Romance",5.7,"On a trip to her hometown, workaholic Ally reminisces with her ex Sean and starts to question everything about the person she's become. Things only get more confusing when she meets Cassidy, who reminds her of the person she used to be.",Dave Franco,/name/nm2002649/,"Alison Brie, 
Jay Ellis, 
Kiersey Clemons, 
Danny Pudi","/name/nm1555340/,/name/nm1337350/,/name/nm4169922/,/name/nm2209821/",4807.0,
tt0120338,Titanic,1997,PG-13,194 min,"Drama, Romance",7.9,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",James Cameron,/name/nm0000116/,"Leonardo DiCaprio, 
Kate Winslet, 
Billy Zane, 
Kathy Bates","/name/nm0000138/,/name/nm0000701/,/name/nm0000708/,/name/nm0000870/",1202799.0,659325379.0
tt6718170,The Super Mario Bros. Movie,2023,PG,92 min,"Animation, Adventure, Comedy",,The story of The Super Mario Bros. on their journey through the Mushroom Kingdom,"Aaron Horvath, 
Michael Jelenic",/name/nm1739338/,"Chris Pratt, 
Anya Taylor-Joy, 
Charlie Day, 
Jack Black","/name/nm2398585/,/name/nm0695435/,/name/nm5896355/,/name/nm0206359/,/name/nm0085312/",,
tt14826022,You People,2023,R,117 min,"Comedy, Romance",5.5,"Follows a new couple and their families, who find themselves examining modern love and family dynamics amidst clashing cultures, societal expectations and generational differences.",Kenya Barris,/name/nm1244069/,"Jonah Hill, 
Lauren London, 
Eddie Murphy, 
Julia Louis-Dreyfus","/name/nm1706767/,/name/nm1988575/,/name/nm0000552/,/name/nm0000506/",50494.0,
tt14402146,Empire of Light,2022,R,115 min,"Drama, Romance",6.6,"A drama about the power of human connection during turbulent times, set in an English coastal town in the early 1980s.",Sam Mendes,/name/nm0005222/,"Olivia Colman, 
Micheal Ward, 
Colin Firth, 
Toby Jones","/name/nm1469236/,/name/nm7906702/,/name/nm0000147/,/name/nm0429363/",11642.0,
tt14596320,Spin Me Round,2022,Unrated,104 min,"Comedy, Romance",5.2,"A woman wins an all-expenses-paid trip to a company's gorgeous ""institute"" outside of Florence, and also the chance to meet the restaurant chain's wealthy and charismatic owner. She finds a different adventure than the one she imagined.",Jeff Baena,/name/nm1337885/,"Alison Brie, 
Jake Picking, 
Stella Chestnut, 
Lil Rel Howery","/name/nm1555340/,/name/nm4917623/,/name/nm6699059/,/name/nm2577076/",3436.0,
tt3774694,Love,2015,TV-MA,135 min,"Drama, Romance",6.1,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.",Gaspar Noé,/name/nm0637615/,"Aomi Muyock, 
Karl Glusman, 
Klara Kristin, 
Juan Saavedra","/name/nm7312806/,/name/nm3194762/,/name/nm7312807/,/name/nm7476955/",61244.0,
tt9411972,Where the Crawdads Sing,2022,PG-13,125 min,"Drama, Mystery, Romance",7.2,A woman who raised herself in the marshes of the Deep South becomes a suspect in the murder of a man with whom she was once involved.,Olivia Newman,/name/nm3229507/,"Daisy Edgar-Jones, 
Taylor John Smith, 
Harris Dickinson, 
David Strathairn","/name/nm8402992/,/name/nm4973896/,/name/nm6170168/,/name/nm0000657/",85330.0,90230760.0
tt13430858,What's Love Got to Do with It?,2022,,108 min,"Comedy, Romance",6.6,"In London, an award-winning film-maker documents her best friend's journey into an assisted marriage in line with his family's Pakistani heritage. In the process, she challenges her own attitude towards relationships.",Shekhar Kapur,/name/nm0001408/,"Lily James, 
Emma Thompson, 
Shazad Latif, 
Oliver Chris","/name/nm4141252/,/name/nm0000668/,/name/nm3691746/,/name/nm0159631/",1788.0,
tt10648342,Thor: Love and Thunder,2022,PG-13,118 min,"Action, Adventure, Comedy",6.3,"Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",Taika Waititi,/name/nm0169806/,"Chris Hemsworth, 
Natalie Portman, 
Christian Bale, 
Tessa Thompson","/name/nm1165110/,/name/nm0000204/,/name/nm0000288/,/name/nm1935086/",349821.0,343256830.0
tt9686790,Shotgun Wedding,2022,R,100 min,"Action, Comedy, Romance",5.4,Darcy and Tom gather their families for the ultimate destination wedding but when the entire wedding party is taken hostage the bride and groom must save their loved ones--if they don't kill each other first.,Jason Moore,/name/nm0601337/,"Jennifer Lopez, 
Josh Duhamel, 
Lenny Kravitz, 
Jennifer Coolidge","/name/nm0000182/,/name/nm0241049/,/name/nm0005107/,/name/nm0177639/",26319.0,
tt12374656,Emily,2022,R,130 min,"Biography, Drama, Romance",6.9,"""Emily"" imagines the transformative, exhilarating, and uplifting journey to womanhood of a rebel and a misfit, one of the world's most famous, enigmatic, and provocative writers, who died, too soon, at age 30.",Frances O'Connor,/name/nm0640323/,"Emma Mackey, 
Oliver Jackson-Cohen, 
Fionn Whitehead, 
Alexandra Dowling","/name/nm8076281/,/name/nm2719825/,/name/nm7887725/,/name/nm5093301/",3892.0,
tt1655389,Blonde,2022,NC-17,167 min,"Biography, Drama, Romance",5.5,"The story of American actress Marilyn Monroe, covering her love and professional lives.",Andrew Dominik,/name/nm0231596/,"Ana de Armas, 
Lily Fisher, 
Julianne Nicholson, 
Tygh Runyan","/name/nm1869101/,/name/nm8720624/,/name/nm0629855/,/name/nm0750353/",62278.0,
tt1517268,Barbie,2023,,,"Adventure, Comedy, Fantasy",,To live in Barbie Land is to be a perfect being in a perfect place. Unless you have a full-on existential crisis. Or you're a Ken.,Greta Gerwig,/name/nm1950086/,"Margot Robbie, 
Helen Mirren, 
Ryan Gosling, 
Emma Mackey","/name/nm3053338/,/name/nm0000545/,/name/nm0331516/,/name/nm8076281/",,
tt0119217,Good Will Hunting,1997,R,126 min,"Drama, Romance",8.3,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",Gus Van Sant,/name/nm0001814/,"Robin Williams, 
Matt Damon, 
Ben Affleck, 
Stellan Skarsgård","/name/nm0000245/,/name/nm0000354/,/name/nm0000255/,/name/nm0001745/",987571.0,138433435.0
tt0109830,Forrest Gump,1994,PG-13,142 min,"Drama, Romance",8.8,"The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.",Robert Zemeckis,/name/nm0000709/,"Tom Hanks, 
Robin Wright, 
Gary Sinise, 
Sally Field","/name/nm0000158/,/name/nm0000705/,/name/nm0000641/,/name/nm0000398/",2106826.0,330252182.0
tt0077631,Grease,1978,PG,110 min,"Comedy, Musical, Romance",7.2,"Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",Randal Kleiser,/name/nm0459170/,"John Travolta, 
Olivia Newton-John, 
Stockard Channing, 
Jeff Conaway","/name/nm0000237/,/name/nm0000556/,/name/nm0000330/,/name/nm0001063/",283316.0,188755690.0
tt15486810,Teen Wolf: The Movie,2023,TV-MA,140 min,"Action, Drama, Fantasy",5.6,"A terrifying evil has emerged. The wolves howl once again, but only a Werewolf like Scott McCall, can gather both new allies and reunite trusted friends to fight back against what could be the most powerful and deadliest enemy.",Russell Mulcahy,/name/nm0611683/,"Tyler Posey, 
Crystal Reed, 
Holland Roden, 
Tyler Hoechlin","/name/nm0692677/,/name/nm3706952/,/name/nm1555699/,/name/nm0388382/",10246.0,
tt2322441,Fifty Shades of Grey,2015,R,125 min,"Drama, Romance, Thriller",4.2,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",Sam Taylor-Johnson,/name/nm0853374/,"Dakota Johnson, 
Jamie Dornan, 
Jennifer Ehle, 
Eloise Mumford","/name/nm0424848/,/name/nm1946193/,/name/nm0000383/,/name/nm3037833/",323913.0,166167230.0
tt10168670,Bones and All,2022,R,131 min,"Drama, Horror, Romance",6.9,"Maren, a young woman, learns how to survive on the margins of society.",Luca Guadagnino,/name/nm0345174/,"Timothée Chalamet, 
Taylor Russell, 
Mark Rylance, 
Kendle Coffey","/name/nm3154303/,/name/nm5347988/,/name/nm0753314/,/name/nm12912851/",36132.0,
tt0120783,The Parent Trap,1998,PG,128 min,"Adventure, Comedy, Drama",6.6,"Identical twins Annie and Hallie, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",Nancy Meyers,/name/nm0583600/,"Lindsay Lohan, 
Dennis Quaid, 
Natasha Richardson, 
Elaine Hendrix","/name/nm0517820/,/name/nm0000598/,/name/nm0001670/,/name/nm0005006/",142598.0,66308518.0
tt0316396,Peter Pan,2003,PG,113 min,"Adventure, Family, Fantasy",6.8,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",P.J. Hogan,/name/nm0389591/,"Jeremy Sumpter, 
Jason Isaacs, 
Olivia Williams, 
Lynn Redgrave","/name/nm0838911/,/name/nm0005042/,/name/nm0931404/,/name/nm0001655/",75008.0,48462608.0
tt14109724,Ticket to Paradise,2022,PG-13,104 min,"Comedy, Romance",6.2,A divorced couple teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.,Ol Parker,/name/nm0662530/,"George Clooney, 
Sean Lynch, 
Julia Roberts, 
Arielle Carver-O'Neill","/name/nm0000123/,/name/nm1116918/,/name/nm0000210/,/name/nm4687524/",42792.0,68275985.0
tt1343092,The Great Gatsby,2013,PG-13,143 min,"Drama, Romance",7.2,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.",Baz Luhrmann,/name/nm0525303/,"Leonardo DiCaprio, 
Carey Mulligan, 
Joel Edgerton, 
Tobey Maguire","/name/nm0000138/,/name/nm1659547/,/name/nm0249291/,/name/nm0001497/",557177.0,144840419.0
tt12477480,Decision to Leave,2022,,139 min,"Crime, Drama, Mystery",7.3,A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,Park Chan-wook,/name/nm0661791/,"Park Hae-il, 
Tang Wei, 
Lee Jung-hyun, 
Go Kyung-Pyo","/name/nm1310960/,/name/nm2325018/,/name/nm0497630/,/name/nm5963347/",36211.0,
tt3281548,Little Women,2019,PG,135 min,"Drama, Romance",7.8,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.",Greta Gerwig,/name/nm1950086/,"Saoirse Ronan, 
Emma Watson, 
Florence Pugh, 
Eliza Scanlen","/name/nm1519680/,/name/nm0914612/,/name/nm6073955/,/name/nm7340546/",213619.0,108101214.0
tt3783958,La La Land,2016,PG-13,128 min,"Comedy, Drama, Music",8.0,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",Damien Chazelle,/name/nm3227090/,"Ryan Gosling, 
Emma Stone, 
Rosemarie DeWitt, 
J.K. Simmons","/name/nm0331516/,/name/nm1297015/,/name/nm1679669/,/name/nm0799777/",604132.0,151101803.0
tt1758830,This Is 40,2012,R,134 min,"Comedy, Drama, Romance",6.2,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",Judd Apatow,/name/nm0031976/,"Paul Rudd, 
Leslie Mann, 
Maude Apatow, 
Iris Apatow","/name/nm0748620/,/name/nm0005182/,/name/nm2654829/,/name/nm2957717/",144749.0,67544505.0
tt26548664,Tonight You're Sleeping with Me,2023,TV-MA,92 min,"Drama, Romance",3.7,"Stuck in a passionless marriage, a journalist must choose between her distant but loving husband and a younger ex-boyfriend who has reentered her life.",Robert Wichrowski,/name/nm2206678/,"Roma Gasiorowska, 
Wojciech Zielinski, 
Maciej Musial, 
Jacek Koman","/name/nm1449921/,/name/nm1460660/,/name/nm3008125/,/name/nm0464522/",403.0,
tt0338013,Eternal Sunshine of the Spotless Mind,2004,R,108 min,"Drama, Romance, Sci-Fi",8.3,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.",Michel Gondry,/name/nm0327273/,"Jim Carrey, 
Kate Winslet, 
Tom Wilkinson, 
Gerry Robert Byrne","/name/nm0000120/,/name/nm0000701/,/name/nm0929489/,/name/nm0004423/",1020305.0,34400301.0
tt0414387,Pride & Prejudice,2005,PG,129 min,"Drama, Romance",7.8,"Sparks fly when spirited Elizabeth Bennet meets single, rich, and proud Mr. Darcy. But Mr. Darcy reluctantly finds himself falling in love with a woman beneath his class. Can each overcome their own pride and prejudice?",Joe Wright,/name/nm0942504/,"Keira Knightley, 
Matthew Macfadyen, 
Brenda Blethyn, 
Donald Sutherland","/name/nm0461136/,/name/nm0532193/,/name/nm0000950/,/name/nm0000661/",303450.0,38405088.0
tt0093779,The Princess Bride,1987,PG,98 min,"Adventure, Comedy, Family",8.0,"A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",Rob Reiner,/name/nm0001661/,"Cary Elwes, 
Mandy Patinkin, 
Robin Wright, 
Chris Sarandon","/name/nm0000144/,/name/nm0001597/,/name/nm0000705/,/name/nm0001697/",432527.0,30857814.0
tt13320622,The Lost City,2022,PG-13,112 min,"Action, Adventure, Comedy",6.1,A reclusive romance novelist on a book tour with her cover model gets swept up in a kidnapping attempt that lands them both in a cutthroat jungle adventure.,"Aaron Nee, 
Adam Nee",/name/nm1887480/,"Sandra Bullock, 
Channing Tatum, 
Daniel Radcliffe, 
Da'Vine Joy Randolph","/name/nm1519639/,/name/nm0000113/,/name/nm1475594/,/name/nm0705356/,/name/nm5007768/",129339.0,105344029.0
tt0112697,Clueless,1995,PG-13,97 min,"Comedy, Romance",6.9,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other.",Amy Heckerling,/name/nm0002132/,"Alicia Silverstone, 
Stacey Dash, 
Brittany Murphy, 
Paul Rudd","/name/nm0000224/,/name/nm0001107/,/name/nm0005261/,/name/nm0748620/",225628.0,56631572.0
tt13238346,Past Lives,2023,PG-13,106 min,"Drama, Romance",8.2,"Nora and Hae Sung, two deeply connected childhood friends, are wrest apart after Nora's family emigrates from South Korea. 20 years later, they are reunited for one fateful week as they confront notions of love and destiny.",Celine Song,/name/nm10227660/,"Greta Lee, 
Teo Yoo, 
John Magaro, 
Moon Seung-ah","/name/nm2336966/,/name/nm1654982/,/name/nm1910274/,/name/nm10867763/",219.0,
tt0448694,Puss in Boots,2011,PG,90 min,"Animation, Adventure, Comedy",6.6,"An outlaw cat, his childhood egg-friend, and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor, and regain the trust of his mother and town.",Chris Miller,/name/nm1844237/,"Antonio Banderas, 
Salma Hayek, 
Zach Galifianakis, 
Billy Bob Thornton","/name/nm0000104/,/name/nm0000161/,/name/nm0302108/,/name/nm0000671/",175659.0,149260504.0
tt0309987,The Dreamers,2003,NC-17,115 min,"Drama, Romance",7.1,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,Bernardo Bertolucci,/name/nm0000934/,"Michael Pitt, 
Louis Garrel, 
Eva Green, 
Anna Chancellor","/name/nm0685856/,/name/nm0308039/,/name/nm1200692/,/name/nm0151250/",124647.0,2531462.0
tt0446029,Scott Pilgrim vs. the World,2010,PG-13,112 min,"Action, Comedy, Fantasy",7.5,"In a magically realistic version of Toronto, a young man must defeat his new girlfriend's seven evil exes one by one in order to win her heart.",Edgar Wright,/name/nm0942367/,"Michael Cera, 
Mary Elizabeth Winstead, 
Kieran Culkin, 
Anna Kendrick","/name/nm0148418/,/name/nm0935541/,/name/nm0001085/,/name/nm0447695/",435120.0,31494270.0
tt20879602,Maybe I Do,2023,PG-13,95 min,"Comedy, Romance",4.9,"Michelle and Allen are in a relationship. They decide to invite their parents to finally meet about marriage. Turns out, the parents already know one another well, which leads to some differing opinions about marriage.",Michael Jacobs,/name/nm0414551/,"Mezi Atwood, 
Kevin D. Benton, 
Luke Bracey, 
Setty Brosevelt","/name/nm12564036/,/name/nm7273876/,/name/nm3478396/,/name/nm11103916/",1547.0,
tt0088128,Sixteen Candles,1984,PG,93 min,"Comedy, Romance",7.0,"A girl's ""sweet"" sixteenth birthday is anything but special: her family forgets about it, and she suffers from every embarrassment possible.",John Hughes,/name/nm0000455/,"Molly Ringwald, 
Anthony Michael Hall, 
Justin Henry, 
Michael Schoeffling","/name/nm0000208/,/name/nm0001309/,/name/nm0377888/,/name/nm0001706/",119267.0,23686027.0
tt4080728,A Man Called Ove,2015,PG-13,116 min,"Comedy, Drama, Romance",7.7,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",Hannes Holm,/name/nm0391502/,"Rolf Lassgård, 
Bahar Pars, 
Filip Berg, 
Ida Engvoll","/name/nm0489858/,/name/nm2560232/,/name/nm1480656/,/name/nm4206052/",60612.0,3358518.0
tt14369780,Lady Chatterley's Lover,2022,R,126 min,"Drama, Romance",6.6,An unhappily married aristocrat begins a torrid affair with the gamekeeper on her husband's country estate.,Laure de Clermont-Tonnerre,/name/nm0166438/,"Emma Corrin, 
Jack O'Connell, 
Matthew Duckett, 
Joely Richardson","/name/nm10128408/,/name/nm1925239/,/name/nm9714167/,/name/nm0000613/",16927.0,
tt0054698,Breakfast at Tiffany's,1961,Approved,115 min,"Comedy, Drama, Romance",7.6,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.",Blake Edwards,/name/nm0001175/,"Audrey Hepburn, 
George Peppard, 
Patricia Neal, 
Buddy Ebsen","/name/nm0000030/,/name/nm0000577/,/name/nm0623658/,/name/nm0001171/",183911.0,
tt5726616,Call Me by Your Name,2017,R,132 min,"Drama, Romance",7.8,"In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.",Luca Guadagnino,/name/nm0345174/,"Timothée Chalamet, 
Armie Hammer, 
Michael Stuhlbarg, 
Amira Casar","/name/nm3154303/,/name/nm2309517/,/name/nm0836121/,/name/nm0142972/",282315.0,18095701.0
tt0108399,True Romance,1993,R,119 min,"Crime, Drama, Romance",7.9,"In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.",Tony Scott,/name/nm0001716/,"Christian Slater, 
Patricia Arquette, 
Dennis Hopper, 
Val Kilmer","/name/nm0000225/,/name/nm0000099/,/name/nm0000454/,/name/nm0000174/",230988.0,12281500.0
tt0332280,The Notebook,2004,PG-13,123 min,"Drama, Romance",7.8,"A poor yet passionate young man (Ryan Gosling) falls in love with a rich young woman (Rachel McAdams), giving her a sense of freedom, but they are soon separated because of their social differences.",Nick Cassavetes,/name/nm0001024/,"Gena Rowlands, 
James Garner, 
Rachel McAdams, 
Ryan Gosling","/name/nm0001687/,/name/nm0001258/,/name/nm1046097/,/name/nm0331516/",582145.0,81001787.0
tt1099212,Twilight,2008,PG-13,122 min,"Drama, Fantasy, Romance",5.3,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire.",Catherine Hardwicke,/name/nm0362566/,"Kristen Stewart, 
Robert Pattinson, 
Billy Burke, 
Sarah Clarke","/name/nm0829576/,/name/nm1500155/,/name/nm0121605/,/name/nm1020124/",468196.0,191465414.0
tt10886166,365 Days,2020,TV-MA,114 min,"Drama, Romance",3.3,"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.","Barbara Bialowas, 
Tomasz Mandes",/name/nm1705578/,"Anna-Maria Sieklucka, 
Michele Morrone, 
Bronislaw Wroclawski, 
Otar Saralidze","/name/nm1372836/,/name/nm11110971/,/name/nm9016108/,/name/nm0943002/,/name/nm4840961/",91979.0,
tt11271038,Licorice Pizza,2021,R,133 min,"Comedy, Drama, Romance",7.2,"The story of Alana Kane and Gary Valentine growing up, running around and going through the treacherous navigation of first love in the San Fernando Valley, 1973.",Paul Thomas Anderson,/name/nm0000759/,"Alana Haim, 
Cooper Hoffman, 
Sean Penn, 
Tom Waits","/name/nm6076229/,/name/nm11866274/,/name/nm0000576/,/name/nm0001823/",123138.0,
tt2194499,About Time,2013,R,123 min,"Comedy, Drama, Fantasy",7.8,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",Richard Curtis,/name/nm0193485/,"Domhnall Gleeson, 
Rachel McAdams, 
Bill Nighy, 
Lydia Wilson","/name/nm1727304/,/name/nm1046097/,/name/nm0631490/,/name/nm3575723/",359709.0,15322921.0
tt0250494,Legally Blonde,2001,PG-13,96 min,"Comedy, Romance",6.4,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school. While she is there, she figures out that there is more to her than just looks.",Robert Luketic,/name/nm0525659/,"Reese Witherspoon, 
Luke Wilson, 
Selma Blair, 
Matthew Davis","/name/nm0000702/,/name/nm0005561/,/name/nm0004757/,/name/nm0205127/",225499.0,96520674.0
tt1798709,Her,2013,R,126 min,"Drama, Romance, Sci-Fi",8.0,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",Spike Jonze,/name/nm0005069/,"Joaquin Phoenix, 
Amy Adams, 
Scarlett Johansson, 
Rooney Mara","/name/nm0001618/,/name/nm0010736/,/name/nm0424060/,/name/nm1913734/",626213.0,25568251.0
tt0486655,Stardust,2007,PG-13,127 min,"Adventure, Family, Fantasy",7.6,"In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.",Matthew Vaughn,/name/nm0891216/,"Charlie Cox, 
Claire Danes, 
Sienna Miller, 
Ian McKellen","/name/nm1214435/,/name/nm0000132/,/name/nm1092227/,/name/nm0005212/",275945.0,38634938.0
tt0055614,West Side Story,1961,Approved,153 min,"Crime, Drama, Musical",7.6,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.","Jerome Robbins, 
Robert Wise",/name/nm0730385/,"Natalie Wood, 
George Chakiris, 
Richard Beymer, 
Russ Tamblyn","/name/nm0936404/,/name/nm0000081/,/name/nm0001995/,/name/nm0000937/,/name/nm0848560/",116220.0,43656822.0
tt0120791,Practical Magic,1998,PG-13,104 min,"Comedy, Drama, Fantasy",6.2,"Two witch sisters, raised by their eccentric aunts in a small town, face closed-minded prejudice and a curse which threatens to prevent them ever finding lasting love.",Griffin Dunne,/name/nm0001162/,"Sandra Bullock, 
Nicole Kidman, 
Stockard Channing, 
Dianne Wiest","/name/nm0000113/,/name/nm0000173/,/name/nm0000330/,/name/nm0001848/",85485.0,46683377.0
tt3464902,The Lobster,2015,R,119 min,"Drama, Romance, Sci-Fi",7.1,"In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.",Yorgos Lanthimos,/name/nm0487166/,"Colin Farrell, 
Rachel Weisz, 
Jessica Barden, 
Olivia Colman","/name/nm0268199/,/name/nm0001838/,/name/nm1875238/,/name/nm1469236/",264876.0,8699235.0
tt0117509,Romeo + Juliet,1996,PG-13,120 min,"Drama, Romance",6.7,Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.,Baz Luhrmann,/name/nm0525303/,"Leonardo DiCaprio, 
Claire Danes, 
John Leguizamo, 
Harold Perrineau","/name/nm0000138/,/name/nm0000132/,/name/nm0000491/,/name/nm0674782/",233681.0,46351345.0
tt1478338,Bridesmaids,2011,R,125 min,"Comedy, Romance",6.8,"Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.",Paul Feig,/name/nm0082450/,"Kristen Wiig, 
Maya Rudolph, 
Rose Byrne, 
Terry Crews","/name/nm1325419/,/name/nm0748973/,/name/nm0126284/,/name/nm0187719/",296564.0,169106725.0
tt0119558,Lolita,1997,R,137 min,"Drama, Romance",6.8,"An English professor falls for a minor, and has to face the consequences of his actions.",Adrian Lyne,/name/nm0001490/,"Jeremy Irons, 
Dominique Swain, 
Melanie Griffith, 
Frank Langella","/name/nm0000460/,/name/nm0000663/,/name/nm0000429/,/name/nm0001449/",61574.0,1400000.0
tt0100405,Pretty Woman,1990,R,119 min,"Comedy, Romance",7.1,"A man in a legal but hurtful business needs an escort for some social events, and hires a beautiful prostitute he meets... only to fall in love.",Garry Marshall,/name/nm0005190/,"Richard Gere, 
Julia Roberts, 
Jason Alexander, 
Laura San Giacomo","/name/nm0000152/,/name/nm0000210/,/name/nm0004517/,/name/nm0000624/",332938.0,178406268.0
tt1564367,Just Go with It,2011,PG-13,117 min,"Comedy, Romance",6.4,"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",Dennis Dugan,/name/nm0240797/,"Adam Sandler, 
Jennifer Aniston, 
Brooklyn Decker, 
Nicole Kidman","/name/nm0001191/,/name/nm0000098/,/name/nm2395937/,/name/nm0000173/",249994.0,103028109.0
tt5580390,The Shape of Water,2017,R,123 min,"Drama, Fantasy, Romance",7.3,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",Guillermo del Toro,/name/nm0868219/,"Sally Hawkins, 
Octavia Spencer, 
Michael Shannon, 
Doug Jones","/name/nm1020089/,/name/nm0818055/,/name/nm0788335/,/name/nm0427964/",427334.0,63859435.0
