movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt15679400,Knock at the Cabin,2023,R,100 min,"Horror, Mystery, Thriller",6.4,"While vacationing, a girl and her parents are taken hostage by armed strangers who demand that the family make a choice to avert the apocalypse.",M. Night Shyamalan,/name/nm0796117/,"Dave Bautista, 
Jonathan Groff, 
Rupert Grint, 
Nikki Amuka-Bird","/name/nm1176985/,/name/nm2676147/,/name/nm0342488/,/name/nm0025458/",17991.0,
tt9764362,The Menu,2022,R,107 min,"Horror, Thriller",7.2,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",Mark Mylod,/name/nm0617042/,"Ralph Fiennes, 
Anya Taylor-Joy, 
Nicholas Hoult, 
Hong Chau","/name/nm0000146/,/name/nm5896355/,/name/nm0396558/,/name/nm2186865/",232052.0,
tt8760708,M3GAN,2022,PG-13,102 min,"Horror, Sci-Fi, Thriller",6.4,A robotics engineer at a toy company builds a life-like doll that begins to take on a life of its own.,Gerard Johnstone,/name/nm2067421/,"Allison Williams, 
Violet McGraw, 
Ronny Chieng, 
Amie Donald","/name/nm4129745/,/name/nm8627157/,/name/nm5307044/,/name/nm13143634/",62458.0,
tt13051810,Viking Wolf,2022,TV-MA,97 min,"Horror, Thriller",5.1,"Thale (17) has just moved with her parents to a small town after her mother has a new job in the local police. After a student is killed brutally at a party Thale attends, she becomes a key witness. Was the killer an animal? A wolf?",Stig Svendsen,/name/nm1457169/,"Liv Mjönes, 
Elli Rhiannon Müller Osborne, 
Arthur Hakalahti, 
Sjur Vatne Brean","/name/nm1203571/,/name/nm9602953/,/name/nm7416233/,/name/nm8447868/",3872.0,
tt10365998,Infinity Pool,2023,R,117 min,"Crime, Horror, Mystery",6.5,"James and Em Foster are enjoying an all-inclusive beach vacation in the fictional island of La Tolqa, when a fatal accident exposes the resort's perverse subculture of hedonistic tourism, reckless violence and surreal horrors.",Brandon Cronenberg,/name/nm0188722/,"Alexander Skarsgård, 
Mia Goth, 
Cleopatra Coleman, 
Dunja Sepcic","/name/nm0002907/,/name/nm5301405/,/name/nm1671147/,/name/nm0091841/",6955.0,
tt17663992,Scream VI,2023,,123 min,"Horror, Mystery, Thriller",,"In the next installment, the survivors of the Ghostface killings leave Woodsboro behind and start a fresh chapter in New York City.","Matt Bettinelli-Olpin, 
Tyler Gillett",/name/nm2366012/,"Melissa Barrera, 
Courteney Cox, 
Jenna Ortega, 
Jasmin Savoy Brown","/name/nm2419470/,/name/nm4574440/,/name/nm0001073/,/name/nm4911194/,/name/nm5506401/",,
tt14138650,The Pale Blue Eye,2022,R,128 min,"Crime, Horror, Mystery",6.6,"A world-weary detective is hired to investigate the murder of a West Point cadet. Stymied by the cadets' code of silence, he enlists one of their own to help unravel the case - a young man the world would come to know as Edgar Allan Poe.",Scott Cooper,/name/nm0178376/,"Christian Bale, 
Harry Melling, 
Simon McBurney, 
Timothy Spall","/name/nm0000288/,/name/nm0577982/,/name/nm0564402/,/name/nm0001758/",85087.0,
tt13560574,X,2022,R,105 min,"Horror, Mystery, Thriller",6.6,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",Ti West,/name/nm1488800/,"Mia Goth, 
Jenna Ortega, 
Brittany Snow, 
Kid Cudi","/name/nm5301405/,/name/nm4911194/,/name/nm0811242/,/name/nm3264596/",113560.0,
tt19623240,Winnie the Pooh: Blood and Honey,2023,,84 min,Horror,4.7,"After Christopher Robin abandons them for college, Pooh and Piglet embark on a bloody rampage as they search for a new source of food.",Rhys Frake-Waterfield,/name/nm6294482/,"Maria Taylor, 
Craig David Dowsett, 
Chris Cordell, 
Natasha Tosini","/name/nm10791266/,/name/nm13109503/,/name/nm12283443/,/name/nm13522085/",4579.0,
tt13280054,Blood,2022,,108 min,"Horror, Thriller",5.3,"Jess, a separated mother and nurse, moves with her daughter and young son Owen back into her old farmhouse. Shortly after settling in, Owen is bitten by the dog, resulting in a mysterious infection from the bite.",Brad Anderson,/name/nm0026442/,"Michelle Monaghan, 
Skeet Ulrich, 
Finlay Wojtak-Hissong, 
June B. Wilde","/name/nm1157358/,/name/nm0000240/,/name/nm9840989/,/name/nm0672413/",1229.0,
tt21307994,Skinamarink,2022,Not Rated,100 min,Horror,5.1,"Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.",Kyle Edward Ball,/name/nm9689976/,"Lucas Paul, 
Dali Rose Tetreault, 
Ross Paul, 
Jaime Hill","/name/nm13857303/,/name/nm13857304/,/name/nm10504964/,/name/nm10212813/",6633.0,
tt15791034,Barbarian,2022,R,102 min,"Horror, Mystery, Thriller",7.0,A woman staying at an Airbnb discovers that the house she has rented is not what it seems.,Zach Cregger,/name/nm1199107/,"Georgina Campbell, 
Bill Skarsgård, 
Justin Long, 
Matthew Patrick Davis","/name/nm3569284/,/name/nm0803889/,/name/nm0519043/,/name/nm1830723/",131276.0,
tt18925334,Pearl,2022,R,103 min,Horror,7.0,"In 1918, a young woman on the brink of madness pursues stardom in a desperate attempt to escape the drudgery, isolation and lovelessness of life on her parents' farm.",Ti West,/name/nm1488800/,"Mia Goth, 
David Corenswet, 
Tandi Wright, 
Matthew Sunderland","/name/nm5301405/,/name/nm4825178/,/name/nm0942858/,/name/nm0839146/",44083.0,
tt15474916,Smile,2022,R,115 min,"Horror, Mystery, Thriller",6.6,"After witnessing a bizarre, traumatic incident involving a patient, a psychiatrist becomes increasingly convinced she is being threatened by an uncanny entity.",Parker Finn,/name/nm6475689/,"Sosie Bacon, 
Jessie T. Usher, 
Kyle Gallner, 
Robin Weigert","/name/nm1788739/,/name/nm1900772/,/name/nm0973177/,/name/nm0917848/",103422.0,
tt10954984,Nope,2022,R,130 min,"Horror, Mystery, Sci-Fi",6.9,The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,Jordan Peele,/name/nm1443502/,"Daniel Kaluuya, 
Keke Palmer, 
Brandon Perea, 
Michael Wincott","/name/nm2257207/,/name/nm1551130/,/name/nm5155952/,/name/nm0000699/",200040.0,
tt14121726,Jeepers Creepers: Reborn,2022,R,88 min,"Horror, Mystery, Thriller",2.5,"Forced to travel with her boyfriend, Laine begins to experience premonitions associated with the urban myth of The Creeper. She believes that something supernatural has been summoned - and that she is at the center of it all.",Timo Vuorensola,/name/nm1993322/,"Sydney Craven, 
Imran Adams, 
Jarreau Benjamin, 
Peter Brooke","/name/nm7373540/,/name/nm10458635/,/name/nm5119075/,/name/nm0111730/",9806.0,
tt10168670,Bones and All,2022,R,131 min,"Drama, Horror, Romance",6.9,"Maren, a young woman, learns how to survive on the margins of society.",Luca Guadagnino,/name/nm0345174/,"Timothée Chalamet, 
Taylor Russell, 
Mark Rylance, 
Kendle Coffey","/name/nm3154303/,/name/nm5347988/,/name/nm0753314/,/name/nm12912851/",33735.0,
tt11245972,Scream,2022,R,114 min,"Horror, Mystery, Thriller",6.3,"25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town's deadly past.","Matt Bettinelli-Olpin, 
Tyler Gillett",/name/nm2366012/,"Melissa Barrera, 
Neve Campbell, 
Courteney Cox, 
David Arquette","/name/nm2419470/,/name/nm4574440/,/name/nm0000117/,/name/nm0001073/,/name/nm0000274/",119827.0,
tt0144084,American Psycho,2000,R,102 min,"Crime, Drama, Horror",7.6,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",Mary Harron,/name/nm0366004/,"Christian Bale, 
Justin Theroux, 
Josh Lucas, 
Bill Sage","/name/nm0000288/,/name/nm0857620/,/name/nm0524197/,/name/nm0756083/",636221.0,15070285.0
tt4589218,Five Nights at Freddy's,,,,Horror,,"A troubled security guard begins working at Freddy Fazbear's Pizza. While spending his first night on the job, he realizes the night shift at Freddy's won't be so easy to make it through.",Emma Tammi,/name/nm0849747/,"Elizabeth Lail, 
Josh Hutcherson, 
Matthew Lillard, 
Mary Stuart Masterson","/name/nm5634768/,/name/nm1242688/,/name/nm0000498/,/name/nm0000524/",,
tt10954652,Old,2021,PG-13,108 min,"Drama, Horror, Mystery",5.8,"A vacationing family discovers that the secluded beach where they're relaxing for a few hours is somehow causing them to age rapidly, reducing their entire lives into a single day.",M. Night Shyamalan,/name/nm0796117/,"Gael García Bernal, 
Vicky Krieps, 
Rufus Sewell, 
Alex Wolff","/name/nm0305558/,/name/nm3043279/,/name/nm0001722/,/name/nm1842974/",125475.0,
tt8772262,Midsommar,2019,R,148 min,"Drama, Horror, Mystery",7.1,A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,Ari Aster,/name/nm4170048/,"Florence Pugh, 
Jack Reynor, 
Vilhelm Blomgren, 
William Jackson Harper","/name/nm6073955/,/name/nm2930503/,/name/nm9859585/,/name/nm2860379/",335439.0,27331977.0
tt7144666,The Black Phone,2021,R,103 min,"Horror, Thriller",6.9,"After being abducted by a child killer and locked in a soundproof basement, a 13-year-old boy starts receiving calls on a disconnected phone from the killer's previous victims.",Scott Derrickson,/name/nm0220600/,"Mason Thames, 
Madeleine McGraw, 
Ethan Hawke, 
Jeremy Davies","/name/nm9296746/,/name/nm6421259/,/name/nm0000160/,/name/nm0001111/",151936.0,90123230.0
tt3427252,The Boogeyman,2023,PG-13,,"Horror, Mystery, Thriller",,Adaptation of Stephen King's 'The Boogeyman'.,Rob Savage,/name/nm3699074/,"Chris Messina, 
Sophie Thatcher, 
David Dastmalchian, 
Marin Ireland","/name/nm0582149/,/name/nm7393303/,/name/nm2810287/,/name/nm1677477/",,
tt7784604,Hereditary,2018,R,127 min,"Drama, Horror, Mystery",7.3,A grieving family is haunted by tragic and disturbing occurrences.,Ari Aster,/name/nm4170048/,"Toni Collette, 
Milly Shapiro, 
Gabriel Byrne, 
Alex Wolff","/name/nm0001057/,/name/nm8412536/,/name/nm0000321/,/name/nm1842974/",328830.0,44069456.0
tt6160448,White Noise,2022,R,136 min,"Comedy, Drama, Horror",5.7,"Dramatizes a contemporary American family's attempts to deal with the mundane conflicts of everyday life while grappling with the universal mysteries of love, death, and the possibility of happiness in an uncertain world.",Noah Baumbach,/name/nm0000876/,"Adam Driver, 
Greta Gerwig, 
Don Cheadle, 
Madison Gaughan","/name/nm3485845/,/name/nm1950086/,/name/nm0000332/,/name/nm14313990/",32451.0,
tt15676664,Venus,2022,,100 min,Horror,5.5,Horror invades the concrete corridors of a cursed apartment complex on the outskirts of Madrid.,Jaume Balagueró,/name/nm0049371/,"Ester Expósito, 
Inés Fernández, 
Ángela Cremonte, 
Magüi Mira","/name/nm7527792/,/name/nm13631203/,/name/nm1028780/,/name/nm0591942/",1397.0,
tt10403420,Terrifier 2,2022,Not Rated,138 min,Horror,6.2,"After being resurrected by a sinister entity, Art the Clown returns to the timid town of Miles County where he targets a teenage girl and her younger brother on Halloween night.",Damien Leone,/name/nm2093171/,"Lauren LaVera, 
Jenna Kanell, 
David Howard Thornton, 
Kailey Hyman","/name/nm8367841/,/name/nm3957052/,/name/nm7476686/,/name/nm6637505/",28979.0,
tt4972582,Split,2016,PG-13,117 min,"Horror, Thriller",7.3,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,M. Night Shyamalan,/name/nm0796117/,"James McAvoy, 
Anya Taylor-Joy, 
Haley Lu Richardson, 
Jessica Sula","/name/nm0564215/,/name/nm5896355/,/name/nm4726634/,/name/nm4088627/",508069.0,138291365.0
tt14642626,Sick,2022,R,83 min,"Horror, Thriller",6.1,"Due to the pandemic, Parker and her best friend decide to quarantine at the family lake house alone - or so they think.",John Hyams,/name/nm0404882/,"Gideon Adlon, 
Bethlehem Million, 
Dylan Sprayberry, 
Marc Menchaca","/name/nm4594069/,/name/nm12239665/,/name/nm2876098/,/name/nm0578766/",9563.0,
tt5052448,Get Out,2017,R,104 min,"Horror, Mystery, Thriller",7.7,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",Jordan Peele,/name/nm1443502/,"Daniel Kaluuya, 
Allison Williams, 
Bradley Whitford, 
Catherine Keener","/name/nm2257207/,/name/nm4129745/,/name/nm0925966/,/name/nm0001416/",624515.0,176040665.0
tt0117571,Scream,1996,R,111 min,"Horror, Mystery",7.4,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",Wes Craven,/name/nm0000127/,"Neve Campbell, 
Courteney Cox, 
David Arquette, 
Skeet Ulrich","/name/nm0000117/,/name/nm0001073/,/name/nm0000274/,/name/nm0000240/",349860.0,103046663.0
tt13841850,Men,2022,R,100 min,"Drama, Fantasy, Horror",6.1,A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.,Alex Garland,/name/nm0307497/,"Jessie Buckley, 
Rory Kinnear, 
Paapa Essiedu, 
Gayle Rankin","/name/nm2976580/,/name/nm1239499/,/name/nm5469396/,/name/nm4587360/",45990.0,
tt8110652,Bodies Bodies Bodies,2022,R,94 min,"Comedy, Horror, Thriller",6.3,"When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong.",Halina Reijn,/name/nm0717603/,"Amandla Stenberg, 
Maria Bakalova, 
Rachel Sennott, 
Chase Sui Wonders","/name/nm3964350/,/name/nm7210025/,/name/nm6976735/,/name/nm3681769/",39885.0,
tt9419884,Doctor Strange in the Multiverse of Madness,2022,PG-13,126 min,"Action, Adventure, Fantasy",6.9,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.",Sam Raimi,/name/nm0000600/,"Benedict Cumberbatch, 
Elizabeth Olsen, 
Chiwetel Ejiofor, 
Benedict Wong","/name/nm1212722/,/name/nm0647634/,/name/nm0252230/,/name/nm0938950/",425235.0,
tt13223398,Beast,2022,R,93 min,"Action, Adventure, Drama",5.6,A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.,Baltasar Kormákur,/name/nm0466349/,"Liyabuya Gongo, 
Martin Munro, 
Daniel Hadebe, 
Thapelo Sebogodi","/name/nm13952911/,/name/nm3678893/,/name/nm2748615/,/name/nm5219139/",28274.0,
tt0078748,Alien,1979,R,117 min,"Horror, Sci-Fi",8.5,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.,Ridley Scott,/name/nm0000631/,"Sigourney Weaver, 
Tom Skerritt, 
John Hurt, 
Veronica Cartwright","/name/nm0000244/,/name/nm0000643/,/name/nm0000457/,/name/nm0001021/",890417.0,78900000.0
tt13345606,Evil Dead Rise,2023,R,97 min,Horror,,"A twisted tale of two estranged sisters whose reunion is cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",Lee Cronin,/name/nm2091846/,"Alyssa Sutherland, 
Lily Sullivan, 
Morgan Davies, 
Nell Fisher","/name/nm1451415/,/name/nm4591498/,/name/nm3115934/,/name/nm11025757/",,
tt11866324,Prey,2022,R,100 min,"Action, Adventure, Drama",7.1,"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.",Dan Trachtenberg,/name/nm0870469/,"Amber Midthunder, 
Dakota Beavers, 
Dane DiLiegro, 
Stormee Kipp","/name/nm1690270/,/name/nm13396806/,/name/nm10867068/,/name/nm11901532/",199014.0,
tt3567288,The Visit,2015,PG-13,94 min,"Horror, Mystery, Thriller",6.2,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.,M. Night Shyamalan,/name/nm0796117/,"Olivia DeJonge, 
Ed Oxenbould, 
Deanna Dunagan, 
Peter McRobbie","/name/nm4609822/,/name/nm4590837/,/name/nm0241759/,/name/nm0574513/",138344.0,65206105.0
tt9639470,Last Night in Soho,2021,R,116 min,"Drama, Horror, Mystery",7.0,"An aspiring fashion designer is mysteriously able to enter the 1960s, where she encounters a dazzling wannabe singer. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something darker.",Edgar Wright,/name/nm0942367/,"Thomasin McKenzie, 
Anya Taylor-Joy, 
Matt Smith, 
Diana Rigg","/name/nm5057169/,/name/nm5896355/,/name/nm1741002/,/name/nm0001671/",143962.0,
tt1259521,The Cabin in the Woods,2011,R,95 min,"Horror, Mystery, Thriller",7.0,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",Drew Goddard,/name/nm1206844/,"Kristen Connolly, 
Chris Hemsworth, 
Anna Hutchison, 
Fran Kranz","/name/nm1393354/,/name/nm1165110/,/name/nm0404307/,/name/nm0469823/",425201.0,42073277.0
tt2494362,Bone Tomahawk,2015,Not Rated,132 min,"Drama, Horror, Western",7.1,"In the dying days of the old west, an elderly sheriff and his posse set out to rescue their town's doctor from cannibalistic cave dwellers.",S. Craig Zahler,/name/nm0951975/,"Kurt Russell, 
Patrick Wilson, 
Matthew Fox, 
Richard Jenkins","/name/nm0000621/,/name/nm0933940/,/name/nm0289142/,/name/nm0420955/",105055.0,
tt12873562,The Invitation,2022,PG-13,105 min,"Horror, Thriller",5.3,"A young woman is courted and swept off her feet, only to realize a gothic conspiracy is afoot.",Jessica M. Thompson,/name/nm3701612/,"Nathalie Emmanuel, 
Thomas Doherty, 
Sean Pertwee, 
Hugh Skinner","/name/nm2812026/,/name/nm6015235/,/name/nm0675730/,/name/nm2369260/",21640.0,
tt0046876,Creature from the Black Lagoon,1954,G,79 min,"Horror, Sci-Fi",6.9,A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.,Jack Arnold,/name/nm0000791/,"Richard Carlson, 
Julie Adams, 
Richard Denning, 
Antonio Moreno","/name/nm0137999/,/name/nm0011105/,/name/nm0219396/,/name/nm0603875/",31716.0,1300000.0
tt0116367,From Dusk Till Dawn,1996,R,108 min,"Action, Crime, Horror",7.2,"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results.",Robert Rodriguez,/name/nm0001675/,"Harvey Keitel, 
George Clooney, 
Juliette Lewis, 
Quentin Tarantino","/name/nm0000172/,/name/nm0000123/,/name/nm0000496/,/name/nm0000233/",319985.0,25753840.0
tt0081505,The Shining,1980,R,146 min,"Drama, Horror",8.4,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",Stanley Kubrick,/name/nm0000040/,"Jack Nicholson, 
Shelley Duvall, 
Danny Lloyd, 
Scatman Crothers","/name/nm0000197/,/name/nm0001167/,/name/nm0515950/,/name/nm0001079/",1032203.0,44017374.0
tt13259610,The Outwaters,2022,,100 min,"Horror, Sci-Fi, Thriller",6.0,Four travelers encounter menacing phenomena while camping in a remote stretch of the Mojave Desert.,Robbie Banfitch,/name/nm2835366/,"Robbie Banfitch, 
Angela Basolis, 
Scott Schamell, 
Michelle May","/name/nm2835366/,/name/nm11971121/,/name/nm11971122/,/name/nm5966346/",804.0,
tt6644200,A Quiet Place,2018,PG-13,90 min,"Drama, Horror, Sci-Fi",7.5,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",John Krasinski,/name/nm1024677/,"Emily Blunt, 
John Krasinski, 
Millicent Simmonds, 
Noah Jupe","/name/nm1289434/,/name/nm1024677/,/name/nm8075925/,/name/nm7415871/",538908.0,188024361.0
tt1273235,A Serbian Film,2010,NC-17,104 min,"Horror, Mystery, Thriller",5.0,"An aging porn star agrees to participate in an ""art film"" in order to make a clean break from the business, only to discover that he has been drafted into making a pedophilia and necrophilia themed snuff film.",Srdjan Spasojevic,/name/nm3094978/,"Srdjan 'Zika' Todorovic, 
Sergej Trifunovic, 
Jelena Gavrilovic, 
Slobodan Bestic","/name/nm0865411/,/name/nm0872729/,/name/nm1011158/,/name/nm0079048/",66194.0,
tt1396484,It,2017,R,135 min,Horror,7.3,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",Andy Muschietti,/name/nm0615592/,"Bill Skarsgård, 
Jaeden Martell, 
Finn Wolfhard, 
Sophia Lillis","/name/nm0803889/,/name/nm5897057/,/name/nm6016511/,/name/nm6096118/",557690.0,327481748.0
tt14905554,She Came from the Woods,2022,,101 min,"Comedy, Horror",5.3,"In 1987, a group of counselors accidentally unleash a decades' old evil on the last night of summer camp.",Erik Bloomquist,/name/nm4620395/,"Cara Buono, 
Clare Foley, 
Spencer List, 
William Sadler","/name/nm0120648/,/name/nm2740002/,/name/nm1478535/,/name/nm0006669/",180.0,
tt9224104,The Meg 2: The Trench,2023,,,"Action, Adventure, Horror",,Plot unknown. Sequel to the 2018 film 'The Meg'.,Ben Wheatley,/name/nm1296554/,"Jason Statham, 
Cliff Curtis, 
Sienna Guillory, 
Skyler Samuels","/name/nm0005458/,/name/nm0193295/,/name/nm0347149/,/name/nm1321094/",,
tt3099498,Tusk,2014,R,102 min,"Comedy, Horror",5.3,A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.,Kevin Smith,/name/nm0003620/,"Justin Long, 
Michael Parks, 
Haley Joel Osment, 
Genesis Rodriguez","/name/nm0519043/,/name/nm0662981/,/name/nm0005286/,/name/nm1270009/",56809.0,1821983.0
tt11851548,Orphan: First Kill,2022,R,99 min,"Crime, Drama, Horror",5.9,"After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.",William Brent Bell,/name/nm0068587/,"Isabelle Fuhrman, 
Julia Stiles, 
Rossif Sutherland, 
Hiro Kanagawa","/name/nm2265157/,/name/nm0005466/,/name/nm1160472/,/name/nm0437032/",35085.0,
tt14549466,Crimes of the Future,2022,R,107 min,"Drama, Horror, Sci-Fi",5.9,"Humans adapt to a synthetic environment, with new transformations and mutations. With his partner Caprice, Saul Tenser, celebrity performance artist, publicly showcases the metamorphosis of his organs in avant-garde performances.",David Cronenberg,/name/nm0000343/,"Viggo Mortensen, 
Léa Seydoux, 
Kristen Stewart, 
Scott Speedman","/name/nm0001557/,/name/nm2244205/,/name/nm0829576/,/name/nm0005454/",31583.0,
tt2131532,Hidden,2015,R,84 min,"Horror, Sci-Fi, Thriller",6.4,A family takes refuge in a bomb shelter to avoid a dangerous outbreak.,"Matt Duffer, 
Ross Duffer",/name/nm1819972/,"Alexander Skarsgård, 
Andrea Riseborough, 
Emily Alyn Lind, 
Steven Elliot","/name/nm1819973/,/name/nm0002907/,/name/nm2057859/,/name/nm3014840/,/name/nm1121232/",22775.0,
tt5715874,The Killing of a Sacred Deer,2017,R,121 min,"Drama, Horror, Mystery",7.0,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",Yorgos Lanthimos,/name/nm0487166/,"Barry G. Bernson, 
Herb Caillouet, 
Bill Camp, 
Raffey Cassidy","/name/nm8467096/,/name/nm9300501/,/name/nm0131966/,/name/nm3864163/",159783.0,2291901.0
tt6823368,Glass,2019,PG-13,129 min,"Drama, Horror, Sci-Fi",6.6,"Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.",M. Night Shyamalan,/name/nm0796117/,"James McAvoy, 
Bruce Willis, 
Samuel L. Jackson, 
Anya Taylor-Joy","/name/nm0564215/,/name/nm0000246/,/name/nm0000168/,/name/nm5896355/",248618.0,111048468.0
tt7798634,Ready or Not,2019,R,95 min,"Action, Comedy, Horror",6.8,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,"Matt Bettinelli-Olpin, 
Tyler Gillett",/name/nm2366012/,"Samara Weaving, 
Adam Brody, 
Mark O'Brien, 
Henry Czerny","/name/nm2419470/,/name/nm3034977/,/name/nm0111013/,/name/nm1975628/,/name/nm0001089/",157715.0,28714231.0
tt4263482,The VVitch: A New-England Folktale,2015,R,92 min,"Drama, Fantasy, Horror",6.9,"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",Robert Eggers,/name/nm3211470/,"Anya Taylor-Joy, 
Ralph Ineson, 
Kate Dickie, 
Julian Richings","/name/nm5896355/,/name/nm0408591/,/name/nm0225483/,/name/nm0724995/",269793.0,25138705.0
tt8004664,Come Play,2020,PG-13,96 min,"Drama, Horror, Mystery",5.7,A monster named Larry manifests itself through smart phones and mobile devices. Feature film version of the 2017 short film.,Jacob Chase,/name/nm0153774/,"Azhy Robertson, 
Gillian Jacobs, 
John Gallagher Jr., 
Winslow Fegley","/name/nm7309485/,/name/nm1843026/,/name/nm0302330/,/name/nm9121761/",15155.0,
tt14253846,Speak No Evil,2022,Not Rated,97 min,"Drama, Horror, Thriller",6.6,A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.,Christian Tafdrup,/name/nm0846369/,"Morten Burian, 
Sidsel Siem Koch, 
Fedja van Huêt, 
Karina Smulders","/name/nm1625296/,/name/nm7116195/,/name/nm0404806/,/name/nm0810722/",22907.0,
tt6857112,Us,2019,R,116 min,"Horror, Mystery, Thriller",6.8,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,Jordan Peele,/name/nm1443502/,"Lupita Nyong'o, 
Winston Duke, 
Elisabeth Moss, 
Tim Heidecker","/name/nm2143282/,/name/nm6328300/,/name/nm0005253/,/name/nm1727367/",307179.0,175084580.0
tt13857556,Candy Land,2022,TV-MA,93 min,"Horror, Thriller",5.2,"A seemingly naive and devout young woman finds her way in the underground world of truck stop sex workers a.k.a. ""lot lizards.""",John Swab,/name/nm6461537/,"Olivia Luccardi, 
Sam Quartin, 
Eden Brolin, 
Owen Campbell","/name/nm3459140/,/name/nm4545984/,/name/nm2863262/,/name/nm3338805/",1654.0,
tt12004038,Watcher,2022,R,91 min,"Drama, Horror, Thriller",6.3,"A young American woman moves with her husband to Bucharest, and begins to suspect that a stranger who watches her from the apartment building across the street may be a local serial killer decapitating women.",Chloe Okuno,/name/nm3013234/,"Maika Monroe, 
Karl Glusman, 
Burn Gorman, 
Tudor Petrut","/name/nm2140860/,/name/nm3194762/,/name/nm1218607/,/name/nm0678431/",27696.0,
tt1441395,Under the Skin,2013,R,108 min,"Drama, Horror, Mystery",6.3,"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.",Jonathan Glazer,/name/nm0322242/,"Scarlett Johansson, 
Jeremy McWilliams, 
Lynsey Taylor Mackay, 
Dougie McConnell","/name/nm0424060/,/name/nm4835245/,/name/nm5860325/,/name/nm5860326/",147142.0,2605039.0
tt16127696,There's Something Wrong with the Children,2023,Not Rated,92 min,"Horror, Mystery",4.9,"A family takes a weekend trip with longtime friends and their two young children, but, they suspect something supernatural when the kids behave strangely after disappearing into the woods overnight.",Roxanne Benjamin,/name/nm1671066/,"Alisha Wainwright, 
Amanda Crew, 
Carlos Santos, 
Zach Gilford","/name/nm5131141/,/name/nm1468739/,/name/nm1972614/,/name/nm1472917/",2335.0,
